Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],event_data_in_channel_halt,m_axis_status_tvalid,event_tlast_missing,m_axis_status_tready,event_frame_started,event_tlast_unexpected,event_status_channel_halt,event_data_out_channel_halt,fw[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED
1468,1468,0,75,145,0,0,0,0,0,0,0,0,120258560
1469,1469,0,75,145,0,0,0,0,0,0,0,0,120258560
1470,1470,0,75,145,0,0,0,0,0,0,0,0,120258560
1471,1471,0,75,138,0,0,0,0,0,0,0,0,120258560
1472,1472,0,75,138,0,0,0,0,0,0,0,0,120258560
1473,1473,0,75,138,0,0,0,0,0,0,0,0,120258560
1474,1474,0,75,138,0,0,0,0,0,0,0,0,120258560
1475,1475,0,75,138,0,0,0,0,0,0,0,0,120258560
1476,1476,0,75,138,0,0,0,0,0,0,0,0,120258560
1477,1477,0,75,138,0,0,0,0,0,0,0,0,120258560
1478,1478,0,75,138,0,0,0,0,0,0,0,0,120258560
1479,1479,0,75,138,0,0,0,0,0,0,0,0,120258560
1480,1480,0,75,138,0,0,0,0,0,0,0,0,120258560
1481,1481,0,75,138,0,0,0,0,0,0,0,0,120258560
1482,1482,0,75,138,0,0,0,0,0,0,0,0,120258560
1483,1483,0,75,138,0,0,0,0,0,0,0,0,120258560
1484,1484,0,75,138,0,0,0,0,0,0,0,0,120258560
1485,1485,0,75,138,0,0,0,0,0,0,0,0,120258560
1486,1486,0,75,138,0,0,0,0,0,0,0,0,120258560
1487,1487,0,75,138,0,0,0,0,0,0,0,0,120258560
1488,1488,0,75,138,0,0,0,0,0,0,0,0,120258560
1489,1489,0,75,138,0,0,0,0,0,0,0,0,120258560
1490,1490,0,75,138,0,0,0,0,0,0,0,0,120258560
1491,1491,0,75,131,0,0,0,0,0,0,0,0,120258560
1492,1492,0,75,131,0,0,0,0,0,0,0,0,120258560
1493,1493,0,75,131,0,0,0,0,0,0,0,0,120258560
1494,1494,0,75,131,0,0,0,0,0,0,0,0,120258560
1495,1495,0,75,131,0,0,0,0,0,0,0,0,120258560
1496,1496,0,75,131,0,0,0,0,0,0,0,0,120258560
1497,1497,0,75,131,0,0,0,0,0,0,0,0,120258560
1498,1498,0,75,131,0,0,0,0,0,0,0,0,120258560
1499,1499,0,75,131,0,0,0,0,0,0,0,0,120258560
1500,1500,0,75,131,0,0,0,0,0,0,0,0,120258560
1501,1501,0,75,131,0,0,0,0,0,0,0,0,120258560
1502,1502,0,75,131,0,0,0,0,0,0,0,0,120258560
1503,1503,0,75,131,0,0,0,0,0,0,0,0,120258560
1504,1504,0,75,131,0,0,0,0,0,0,0,0,120258560
1505,1505,0,75,131,0,0,0,0,0,0,0,0,120258560
1506,1506,0,75,131,0,0,0,0,0,0,0,0,120258560
1507,1507,0,75,131,0,0,0,0,0,0,0,0,120258560
1508,1508,0,75,131,0,0,0,0,0,0,0,0,120258560
1509,1509,0,75,131,0,0,0,0,0,0,0,0,120258560
1510,1510,0,75,131,0,0,0,0,0,0,0,0,120258560
1511,1511,0,75,124,0,0,0,0,0,0,0,0,120258560
1512,1512,0,75,124,0,0,0,0,0,0,0,0,120258560
1513,1513,0,75,124,0,0,0,0,0,0,0,0,120258560
1514,1514,0,75,124,0,0,0,0,0,0,0,0,120258560
1515,1515,0,75,124,0,0,0,0,0,0,0,0,120258560
1516,1516,0,75,124,0,0,0,0,0,0,0,0,120258560
1517,1517,0,75,124,0,0,0,0,0,0,0,0,120258560
1518,1518,0,75,124,0,0,0,0,0,0,0,0,120258560
1519,1519,0,75,124,0,0,0,0,0,0,0,0,120258560
1520,1520,0,75,124,0,0,0,0,0,0,0,0,120258560
1521,1521,0,75,124,0,0,0,0,0,0,0,0,120258560
1522,1522,0,75,124,0,0,0,0,0,0,0,0,120258560
1523,1523,0,75,124,0,0,0,0,0,0,0,0,120258560
1524,1524,0,75,124,0,0,0,0,0,0,0,0,120258560
1525,1525,0,75,124,0,0,0,0,0,0,0,0,120258560
1526,1526,0,75,124,0,0,0,0,0,0,0,0,120258560
1527,1527,0,75,124,0,0,0,0,0,0,0,0,120258560
1528,1528,0,75,124,0,0,0,0,0,0,0,0,120258560
1529,1529,0,75,124,0,0,0,0,0,0,0,0,120258560
1530,1530,0,75,124,0,0,0,0,0,0,0,0,120258560
1531,1531,0,75,118,0,0,0,0,0,0,0,0,120258560
1532,1532,0,91,118,0,0,0,0,0,0,0,0,120258560
1533,1533,0,91,118,0,0,0,0,0,0,0,0,120258560
1534,1534,0,91,118,0,0,0,0,0,0,0,0,120258560
1535,1535,0,91,118,0,0,0,0,0,0,0,0,120258560
1536,1536,0,91,118,0,0,0,0,0,0,0,0,120258560
1537,1537,0,91,118,0,0,0,0,0,0,0,0,120258560
1538,1538,0,91,118,0,0,0,0,0,0,0,0,120258560
1539,1539,0,91,118,0,0,0,0,0,0,0,0,120258560
1540,1540,0,91,118,0,0,0,0,0,0,0,0,120258560
1541,1541,0,91,118,0,0,0,0,0,0,0,0,120258560
1542,1542,0,91,118,0,0,0,0,0,0,0,0,120258560
1543,1543,0,91,118,0,0,0,0,0,0,0,0,120258560
1544,1544,0,91,118,0,0,0,0,0,0,0,0,120258560
1545,1545,0,91,118,0,0,0,0,0,0,0,0,120258560
1546,1546,0,91,118,0,0,0,0,0,0,0,0,120258560
1547,1547,0,91,118,0,0,0,0,0,0,0,0,120258560
1548,1548,0,91,118,0,0,0,0,0,0,0,0,120258560
1549,1549,0,91,118,0,0,0,0,0,0,0,0,120258560
1550,1550,0,91,118,0,0,0,0,0,0,0,0,120258560
1551,1551,0,91,111,0,0,0,0,0,0,0,0,120258560
1552,1552,0,91,111,0,0,0,0,0,0,0,0,120258560
1553,1553,0,91,111,0,0,0,0,0,0,0,0,120258560
1554,1554,0,91,111,0,0,0,0,0,0,0,0,120258560
1555,1555,0,91,111,0,0,0,0,0,0,0,0,120258560
1556,1556,0,91,111,0,0,0,0,0,0,0,0,120258560
1557,1557,0,91,111,0,0,0,0,0,0,0,0,120258560
1558,1558,0,91,111,0,0,0,0,0,0,0,0,120258560
1559,1559,0,91,111,0,0,0,0,0,0,0,0,120258560
1560,1560,0,91,111,0,0,0,0,0,0,0,0,120258560
1561,1561,0,91,111,0,0,0,0,0,0,0,0,120258560
1562,1562,0,91,111,0,0,0,0,0,0,0,0,120258560
1563,1563,0,91,111,0,0,0,0,0,0,0,0,120258560
1564,1564,0,91,111,0,0,0,0,0,0,0,0,120258560
1565,1565,0,91,111,0,0,0,0,0,0,0,0,120258560
1566,1566,0,91,111,0,0,0,0,0,0,0,0,120258560
1567,1567,0,91,111,0,0,0,0,0,0,0,0,120258560
1568,1568,0,91,111,0,0,0,0,0,0,0,0,120258560
1569,1569,0,91,111,0,0,0,0,0,0,0,0,120258560
1570,1570,0,91,111,0,0,0,0,0,0,0,0,120258560
1571,1571,0,91,105,0,0,0,0,0,0,0,0,120258560
1572,1572,0,91,105,0,0,0,0,0,0,0,0,120258560
1573,1573,0,91,105,0,0,0,0,0,0,0,0,120258560
1574,1574,0,91,105,0,0,0,0,0,0,0,0,120258560
1575,1575,0,91,105,0,0,0,0,0,0,0,0,120258560
1576,1576,0,91,105,0,0,0,0,0,0,0,0,120258560
1577,1577,0,91,105,0,0,0,0,0,0,0,0,120258560
1578,1578,0,91,105,0,0,0,0,0,0,0,0,120258560
1579,1579,0,91,105,0,0,0,0,0,0,0,0,120258560
1580,1580,0,91,105,0,0,0,0,0,0,0,0,120258560
1581,1581,0,91,105,0,0,0,0,0,0,0,0,120258560
1582,1582,0,91,105,0,0,0,0,0,0,0,0,120258560
1583,1583,0,91,105,0,0,0,0,0,0,0,0,120258560
1584,1584,0,91,105,0,0,0,0,0,0,0,0,120258560
1585,1585,0,91,105,0,0,0,0,0,0,0,0,120258560
1586,1586,0,91,105,0,0,0,0,0,0,0,0,120258560
1587,1587,0,91,105,0,0,0,0,0,0,0,0,120258560
1588,1588,0,91,105,0,0,0,0,0,0,0,0,120258560
1589,1589,0,91,105,0,0,0,0,0,0,0,0,120258560
1590,1590,0,91,105,0,0,0,0,0,0,0,0,120258560
1591,1591,0,91,99,0,0,0,0,0,0,0,0,120258560
1592,1592,0,91,99,0,0,0,0,0,0,0,0,120258560
1593,1593,0,91,99,0,0,0,0,0,0,0,0,120258560
1594,1594,0,91,99,0,0,0,0,0,0,0,0,120258560
1595,1595,0,91,99,0,0,0,0,0,0,0,0,120258560
1596,1596,0,91,99,0,0,0,0,0,0,0,0,120258560
1597,1597,0,91,99,0,0,0,0,0,0,0,0,120258560
1598,1598,0,91,99,0,0,0,0,0,0,0,0,120258560
1599,1599,0,91,99,0,0,0,0,0,0,0,0,120258560
1600,1600,0,91,99,0,0,0,0,0,0,0,0,120258560
1601,1601,0,91,99,0,0,0,0,0,0,0,0,120258560
1602,1602,0,91,99,0,0,0,0,0,0,0,0,120258560
1603,1603,0,91,99,0,0,0,0,0,0,0,0,120258560
1604,1604,0,91,99,0,0,0,0,0,0,0,0,120258560
1605,1605,0,91,99,0,0,0,0,0,0,0,0,120258560
1606,1606,0,91,99,0,0,0,0,0,0,0,0,120258560
1607,1607,0,91,99,0,0,0,0,0,0,0,0,120258560
1608,1608,0,91,99,0,0,0,0,0,0,0,0,120258560
1609,1609,0,91,99,0,0,0,0,0,0,0,0,120258560
1610,1610,0,91,99,0,0,0,0,0,0,0,0,120258560
1611,1611,0,91,95,0,0,0,0,0,0,0,0,120258560
1612,1612,0,91,95,0,0,0,0,0,0,0,0,120258560
1613,1613,0,91,95,0,0,0,0,0,0,0,0,120258560
1614,1614,0,91,95,0,0,0,0,0,0,0,0,120258560
1615,1615,0,91,95,0,0,0,0,0,0,0,0,120258560
1616,1616,0,91,95,0,0,0,0,0,0,0,0,120258560
1617,1617,0,91,95,0,0,0,0,0,0,0,0,120258560
1618,1618,0,91,95,0,0,0,0,0,0,0,0,120258560
1619,1619,0,91,95,0,0,0,0,0,0,0,0,120258560
1620,1620,0,91,95,0,0,0,0,0,0,0,0,120258560
1621,1621,0,91,95,0,0,0,0,0,0,0,0,120258560
1622,1622,0,91,95,0,0,0,0,0,0,0,0,120258560
1623,1623,0,91,95,0,0,0,0,0,0,0,0,120258560
1624,1624,0,91,95,0,0,0,0,0,0,0,0,120258560
1625,1625,0,91,95,0,0,0,0,0,0,0,0,120258560
1626,1626,0,91,95,0,0,0,0,0,0,0,0,120258560
1627,1627,0,91,95,0,0,0,0,0,0,0,0,120258560
1628,1628,0,91,95,0,0,0,0,0,0,0,0,120258560
1629,1629,0,91,95,0,0,0,0,0,0,0,0,120258560
1630,1630,0,91,95,0,0,0,0,0,0,0,0,120258560
1631,1631,0,91,92,0,0,0,0,0,0,0,0,120258560
1632,1632,0,131,92,0,0,0,0,0,0,0,0,120258560
1633,1633,0,131,92,0,0,0,0,0,0,0,0,120258560
1634,1634,0,131,92,0,0,0,0,0,0,0,0,120258560
1635,1635,0,131,92,0,0,0,0,0,0,0,0,120258560
1636,1636,0,131,92,0,0,0,0,0,0,0,0,120258560
1637,1637,0,131,92,0,0,0,0,0,0,0,0,120258560
1638,1638,0,131,92,0,0,0,0,0,0,0,0,120258560
1639,1639,0,131,92,0,0,0,0,0,0,0,0,120258560
1640,1640,0,131,92,0,0,0,0,0,0,0,0,120258560
1641,1641,0,131,92,0,0,0,0,0,0,0,0,120258560
1642,1642,0,131,92,0,0,0,0,0,0,0,0,120258560
1643,1643,0,131,92,0,0,0,0,0,0,0,0,120258560
1644,1644,0,131,92,0,0,0,0,0,0,0,0,120258560
1645,1645,0,131,92,0,0,0,0,0,0,0,0,120258560
1646,1646,0,131,92,0,0,0,0,0,0,0,0,120258560
1647,1647,0,131,92,0,0,0,0,0,0,0,0,120258560
1648,1648,0,131,92,0,0,0,0,0,0,0,0,120258560
1649,1649,0,131,92,0,0,0,0,0,0,0,0,120258560
1650,1650,0,131,92,0,0,0,0,0,0,0,0,120258560
1651,1651,0,131,89,0,0,0,0,0,0,0,0,120258560
1652,1652,0,131,89,0,0,0,0,0,0,0,0,120258560
1653,1653,0,131,89,0,0,0,0,0,0,0,0,120258560
1654,1654,0,131,89,0,0,0,0,0,0,0,0,120258560
1655,1655,0,131,89,0,0,0,0,0,0,0,0,120258560
1656,1656,0,131,89,0,0,0,0,0,0,0,0,120258560
1657,1657,0,131,89,0,0,0,0,0,0,0,0,120258560
1658,1658,0,131,89,0,0,0,0,0,0,0,0,120258560
1659,1659,0,131,89,0,0,0,0,0,0,0,0,120258560
1660,1660,0,131,89,0,0,0,0,0,0,0,0,120258560
1661,1661,0,131,89,0,0,0,0,0,0,0,0,120258560
1662,1662,0,131,89,0,0,0,0,0,0,0,0,120258560
1663,1663,0,131,89,0,0,0,0,0,0,0,0,120258560
1664,1664,0,131,89,0,0,0,0,0,0,0,0,120258560
1665,1665,0,131,89,0,0,0,0,0,0,0,0,120258560
1666,1666,0,131,89,0,0,0,0,0,0,0,0,120258560
1667,1667,0,131,89,0,0,0,0,0,0,0,0,120258560
1668,1668,0,131,89,0,0,0,0,0,0,0,0,120258560
1669,1669,0,131,89,0,0,0,0,0,0,0,0,120258560
1670,1670,0,131,89,0,0,0,0,0,0,0,0,120258560
1671,1671,0,131,88,0,0,0,0,0,0,0,0,120258560
1672,1672,0,131,88,0,0,0,0,0,0,0,0,120258560
1673,1673,0,131,88,0,0,0,0,0,0,0,0,120258560
1674,1674,0,131,88,0,0,0,0,0,0,0,0,120258560
1675,1675,0,131,88,0,0,0,0,0,0,0,0,120258560
1676,1676,0,131,88,0,0,0,0,0,0,0,0,120258560
1677,1677,0,131,88,0,0,0,0,0,0,0,0,120258560
1678,1678,0,131,88,0,0,0,0,0,0,0,0,120258560
1679,1679,0,131,88,0,0,0,0,0,0,0,0,120258560
1680,1680,0,131,88,0,0,0,0,0,0,0,0,120258560
1681,1681,0,131,88,0,0,0,0,0,0,0,0,120258560
1682,1682,0,131,88,0,0,0,0,0,0,0,0,120258560
1683,1683,0,131,88,0,0,0,0,0,0,0,0,120258560
1684,1684,0,131,88,0,0,0,0,0,0,0,0,120258560
1685,1685,0,131,88,0,0,0,0,0,0,0,0,120258560
1686,1686,0,131,88,0,0,0,0,0,0,0,0,120258560
1687,1687,0,131,88,0,0,0,0,0,0,0,0,120258560
1688,1688,0,131,88,0,0,0,0,0,0,0,0,120258560
1689,1689,0,131,88,0,0,0,0,0,0,0,0,120258560
1690,1690,0,131,88,0,0,0,0,0,0,0,0,120258560
1691,1691,0,131,88,0,0,0,0,0,0,0,0,120258560
1692,1692,0,131,88,0,0,0,0,0,0,0,0,120258560
1693,1693,0,131,88,0,0,0,0,0,0,0,0,120258560
1694,1694,0,131,88,0,0,0,0,0,0,0,0,120258560
1695,1695,0,131,88,0,0,0,0,0,0,0,0,120258560
1696,1696,0,131,88,0,0,0,0,0,0,0,0,120258560
1697,1697,0,131,88,0,0,0,0,0,0,0,0,120258560
1698,1698,0,131,88,0,0,0,0,0,0,0,0,120258560
1699,1699,0,131,88,0,0,0,0,0,0,0,0,120258560
1700,1700,0,131,88,0,0,0,0,0,0,0,0,120258560
1701,1701,0,131,88,0,0,0,0,0,0,0,0,120258560
1702,1702,0,131,88,0,0,0,0,0,0,0,0,120258560
1703,1703,0,131,88,0,0,0,0,0,0,0,0,120258560
1704,1704,0,131,88,0,0,0,0,0,0,0,0,120258560
1705,1705,0,131,88,0,0,0,0,0,0,0,0,120258560
1706,1706,0,131,88,0,0,0,0,0,0,0,0,120258560
1707,1707,0,131,88,0,0,0,0,0,0,0,0,120258560
1708,1708,0,131,88,0,0,0,0,0,0,0,0,120258560
1709,1709,0,131,88,0,0,0,0,0,0,0,0,120258560
1710,1710,0,131,88,0,0,0,0,0,0,0,0,120258560
1711,1711,0,131,90,0,0,0,0,0,0,0,0,120258560
1712,1712,0,131,90,0,0,0,0,0,0,0,0,120258560
1713,1713,0,131,90,0,0,0,0,0,0,0,0,120258560
1714,1714,0,131,90,0,0,0,0,0,0,0,0,120258560
1715,1715,0,131,90,0,0,0,0,0,0,0,0,120258560
1716,1716,0,131,90,0,0,0,0,0,0,0,0,120258560
1717,1717,0,131,90,0,0,0,0,0,0,0,0,120258560
1718,1718,0,131,90,0,0,0,0,0,0,0,0,120258560
1719,1719,0,131,90,0,0,0,0,0,0,0,0,120258560
1720,1720,0,131,90,0,0,0,0,0,0,0,0,120258560
1721,1721,0,131,90,0,0,0,0,0,0,0,0,120258560
1722,1722,0,131,90,0,0,0,0,0,0,0,0,120258560
1723,1723,0,131,90,0,0,0,0,0,0,0,0,120258560
1724,1724,0,131,90,0,0,0,0,0,0,0,0,120258560
1725,1725,0,131,90,0,0,0,0,0,0,0,0,120258560
1726,1726,0,131,90,0,0,0,0,0,0,0,0,120258560
1727,1727,0,131,90,0,0,0,0,0,0,0,0,120258560
1728,1728,0,131,90,0,0,0,0,0,0,0,0,120258560
1729,1729,0,131,90,0,0,0,0,0,0,0,0,120258560
1730,1730,0,131,90,0,0,0,0,0,0,0,0,120258560
1731,1731,0,131,92,0,0,0,0,0,0,0,0,120258560
1732,1732,0,166,92,0,0,0,0,0,0,0,0,120258560
1733,1733,0,166,92,0,0,0,0,0,0,0,0,120258560
1734,1734,0,166,92,0,0,0,0,0,0,0,0,120258560
1735,1735,0,166,92,0,0,0,0,0,0,0,0,120258560
1736,1736,0,166,92,0,0,0,0,0,0,0,0,120258560
1737,1737,0,166,92,0,0,0,0,0,0,0,0,120258560
1738,1738,0,166,92,0,0,0,0,0,0,0,0,120258560
1739,1739,0,166,92,0,0,0,0,0,0,0,0,120258560
1740,1740,0,166,92,0,0,0,0,0,0,0,0,120258560
1741,1741,0,166,92,0,0,0,0,0,0,0,0,120258560
1742,1742,0,166,92,0,0,0,0,0,0,0,0,120258560
1743,1743,0,166,92,0,0,0,0,0,0,0,0,120258560
1744,1744,0,166,92,0,0,0,0,0,0,0,0,120258560
1745,1745,0,166,92,0,0,0,0,0,0,0,0,120258560
1746,1746,0,166,92,0,0,0,0,0,0,0,0,120258560
1747,1747,0,166,92,0,0,0,0,0,0,0,0,120258560
1748,1748,0,166,92,0,0,0,0,0,0,0,0,120258560
1749,1749,0,166,92,0,0,0,0,0,0,0,0,120258560
1750,1750,0,166,92,0,0,0,0,0,0,0,0,120258560
1751,1751,0,166,96,0,0,0,0,0,0,0,0,120258560
1752,1752,0,166,96,0,0,0,0,0,0,0,0,120258560
1753,1753,0,166,96,0,0,0,0,0,0,0,0,120258560
1754,1754,0,166,96,0,0,0,0,0,0,0,0,120258560
1755,1755,0,166,96,0,0,0,0,0,0,0,0,120258560
1756,1756,0,166,96,0,0,0,0,0,0,0,0,120258560
1757,1757,0,166,96,0,0,0,0,0,0,0,0,120258560
1758,1758,0,166,96,0,0,0,0,0,0,0,0,120258560
1759,1759,0,166,96,0,0,0,0,0,0,0,0,120258560
1760,1760,0,166,96,0,0,0,0,0,0,0,0,120258560
1761,1761,0,166,96,0,0,0,0,0,0,0,0,120258560
1762,1762,0,166,96,0,0,0,0,0,0,0,0,120258560
1763,1763,0,166,96,0,0,0,0,0,0,0,0,120258560
1764,1764,0,166,96,0,0,0,0,0,0,0,0,120258560
1765,1765,0,166,96,0,0,0,0,0,0,0,0,120258560
1766,1766,0,166,96,0,0,0,0,0,0,0,0,120258560
1767,1767,0,166,96,0,0,0,0,0,0,0,0,120258560
1768,1768,0,166,96,0,0,0,0,0,0,0,0,120258560
1769,1769,0,166,96,0,0,0,0,0,0,0,0,120258560
1770,1770,0,166,96,0,0,0,0,0,0,0,0,120258560
1771,1771,0,166,100,0,0,0,0,0,0,0,0,120258560
1772,1772,0,166,100,0,0,0,0,0,0,0,0,120258560
1773,1773,0,166,100,0,0,0,0,0,0,0,0,120258560
1774,1774,0,166,100,0,0,0,0,0,0,0,0,120258560
1775,1775,0,166,100,0,0,0,0,0,0,0,0,120258560
1776,1776,0,166,100,0,0,0,0,0,0,0,0,120258560
1777,1777,0,166,100,0,0,0,0,0,0,0,0,120258560
1778,1778,0,166,100,0,0,0,0,0,0,0,0,120258560
1779,1779,0,166,100,0,0,0,0,0,0,0,0,120258560
1780,1780,0,166,100,0,0,0,0,0,0,0,0,120258560
1781,1781,0,166,100,0,0,0,0,0,0,0,0,120258560
1782,1782,0,166,100,0,0,0,0,0,0,0,0,120258560
1783,1783,0,166,100,0,0,0,0,0,0,0,0,120258560
1784,1784,0,166,100,0,0,0,0,0,0,0,0,120258560
1785,1785,0,166,100,0,0,0,0,0,0,0,0,120258560
1786,1786,0,166,100,0,0,0,0,0,0,0,0,120258560
1787,1787,0,166,100,0,0,0,0,0,0,0,0,120258560
1788,1788,0,166,100,0,0,0,0,0,0,0,0,120258560
1789,1789,0,166,100,0,0,0,0,0,0,0,0,120258560
1790,1790,0,166,100,0,0,0,0,0,0,0,0,120258560
1791,1791,0,166,105,0,0,0,0,0,0,0,0,120258560
1792,1792,0,166,105,0,0,0,0,0,0,0,0,120258560
1793,1793,0,166,105,0,0,0,0,0,0,0,0,120258560
1794,1794,0,166,105,0,0,0,0,0,0,0,0,120258560
1795,1795,0,166,105,0,0,0,0,0,0,0,0,120258560
1796,1796,0,166,105,0,0,0,0,0,0,0,0,120258560
1797,1797,0,166,105,0,0,0,0,0,0,0,0,120258560
1798,1798,0,166,105,0,0,0,0,0,0,0,0,120258560
1799,1799,0,166,105,0,0,0,0,0,0,0,0,120258560
1800,1800,0,166,105,0,0,0,0,0,0,0,0,120258560
1801,1801,0,166,105,0,0,0,0,0,0,0,0,120258560
1802,1802,0,166,105,0,0,0,0,0,0,0,0,120258560
1803,1803,0,166,105,0,0,0,0,0,0,0,0,120258560
1804,1804,0,166,105,0,0,0,0,0,0,0,0,120258560
1805,1805,0,166,105,0,0,0,0,0,0,0,0,120258560
1806,1806,0,166,105,0,0,0,0,0,0,0,0,120258560
1807,1807,0,166,105,0,0,0,0,0,0,0,0,120258560
1808,1808,0,166,105,0,0,0,0,0,0,0,0,120258560
1809,1809,0,166,105,0,0,0,0,0,0,0,0,120258560
1810,1810,0,166,105,0,0,0,0,0,0,0,0,120258560
1811,1811,0,166,111,0,0,0,0,0,0,0,0,120258560
1812,1812,0,166,111,0,0,0,0,0,0,0,0,120258560
1813,1813,0,166,111,0,0,0,0,0,0,0,0,120258560
1814,1814,0,166,111,0,0,0,0,0,0,0,0,120258560
1815,1815,0,166,111,0,0,0,0,0,0,0,0,120258560
1816,1816,0,166,111,0,0,0,0,0,0,0,0,120258560
1817,1817,0,166,111,0,0,0,0,0,0,0,0,120258560
1818,1818,0,166,111,0,0,0,0,0,0,0,0,120258560
1819,1819,0,166,111,0,0,0,0,0,0,0,0,120258560
1820,1820,0,166,111,0,0,0,0,0,0,0,0,120258560
1821,1821,0,166,111,0,0,0,0,0,0,0,0,120258560
1822,1822,0,166,111,0,0,0,0,0,0,0,0,120258560
1823,1823,0,166,111,0,0,0,0,0,0,0,0,120258560
1824,1824,0,166,111,0,0,0,0,0,0,0,0,120258560
1825,1825,0,166,111,0,0,0,0,0,0,0,0,120258560
1826,1826,0,166,111,0,0,0,0,0,0,0,0,120258560
1827,1827,0,166,111,0,0,0,0,0,0,0,0,120258560
1828,1828,0,166,111,0,0,0,0,0,0,0,0,120258560
1829,1829,0,166,111,0,0,0,0,0,0,0,0,120258560
1830,1830,0,166,111,0,0,0,0,0,0,0,0,120258560
1831,1831,0,166,118,0,0,0,0,0,0,0,0,120258560
1832,1832,0,170,118,0,0,0,0,0,0,0,0,120258560
1833,1833,0,170,118,0,0,0,0,0,0,0,0,120258560
1834,1834,0,170,118,0,0,0,0,0,0,0,0,120258560
1835,1835,0,170,118,0,0,0,0,0,0,0,0,120258560
1836,1836,0,170,118,0,0,0,0,0,0,0,0,120258560
1837,1837,0,170,118,0,0,0,0,0,0,0,0,120258560
1838,1838,0,170,118,0,0,0,0,0,0,0,0,120258560
1839,1839,0,170,118,0,0,0,0,0,0,0,0,120258560
1840,1840,0,170,118,0,0,0,0,0,0,0,0,120258560
1841,1841,0,170,118,0,0,0,0,0,0,0,0,120258560
1842,1842,0,170,118,0,0,0,0,0,0,0,0,120258560
1843,1843,0,170,118,0,0,0,0,0,0,0,0,120258560
1844,1844,0,170,118,0,0,0,0,0,0,0,0,120258560
1845,1845,0,170,118,0,0,0,0,0,0,0,0,120258560
1846,1846,0,170,118,0,0,0,0,0,0,0,0,120258560
1847,1847,0,170,118,0,0,0,0,0,0,0,0,120258560
1848,1848,0,170,118,0,0,0,0,0,0,0,0,120258560
1849,1849,0,170,118,0,0,0,0,0,0,0,0,120258560
1850,1850,0,170,118,0,0,0,0,0,0,0,0,120258560
1851,1851,0,170,125,0,0,0,0,0,0,0,0,120258560
1852,1852,0,170,125,0,0,0,0,0,0,0,0,120258560
1853,1853,0,170,125,0,0,0,0,0,0,0,0,120258560
1854,1854,0,170,125,0,0,0,0,0,0,0,0,120258560
1855,1855,0,170,125,0,0,0,0,0,0,0,0,120258560
1856,1856,0,170,125,0,0,0,0,0,0,0,0,120258560
1857,1857,0,170,125,0,0,0,0,0,0,0,0,120258560
1858,1858,0,170,125,0,0,0,0,0,0,0,0,120258560
1859,1859,0,170,125,0,0,0,0,0,0,0,0,120258560
1860,1860,0,170,125,0,0,0,0,0,0,0,0,120258560
1861,1861,0,170,125,0,0,0,0,0,0,0,0,120258560
1862,1862,0,170,125,0,0,0,0,0,0,0,0,120258560
1863,1863,0,170,125,0,0,0,0,0,0,0,0,120258560
1864,1864,0,170,125,0,0,0,0,0,0,0,0,120258560
1865,1865,0,170,125,0,0,0,0,0,0,0,0,120258560
1866,1866,0,170,125,0,0,0,0,0,0,0,0,120258560
1867,1867,0,170,125,0,0,0,0,0,0,0,0,120258560
1868,1868,0,170,125,0,0,0,0,0,0,0,0,120258560
1869,1869,0,170,125,0,0,0,0,0,0,0,0,120258560
1870,1870,0,170,125,0,0,0,0,0,0,0,0,120258560
1871,1871,0,170,132,0,0,0,0,0,0,0,0,120258560
1872,1872,0,170,132,0,0,0,0,0,0,0,0,120258560
1873,1873,0,170,132,0,0,0,0,0,0,0,0,120258560
1874,1874,0,170,132,0,0,0,0,0,0,0,0,120258560
1875,1875,0,170,132,0,0,0,0,0,0,0,0,120258560
1876,1876,0,170,132,0,0,0,0,0,0,0,0,120258560
1877,1877,0,170,132,0,0,0,0,0,0,0,0,120258560
1878,1878,0,170,132,0,0,0,0,0,0,0,0,120258560
1879,1879,0,170,132,0,0,0,0,0,0,0,0,120258560
1880,1880,0,170,132,0,0,0,0,0,0,0,0,120258560
1881,1881,0,170,132,0,0,0,0,0,0,0,0,120258560
1882,1882,0,170,132,0,0,0,0,0,0,0,0,120258560
1883,1883,0,170,132,0,0,0,0,0,0,0,0,120258560
1884,1884,0,170,132,0,0,0,0,0,0,0,0,120258560
1885,1885,0,170,132,0,0,0,0,0,0,0,0,120258560
1886,1886,0,170,132,0,0,0,0,0,0,0,0,120258560
1887,1887,0,170,132,0,0,0,0,0,0,0,0,120258560
1888,1888,0,170,132,0,0,0,0,0,0,0,0,120258560
1889,1889,0,170,132,0,0,0,0,0,0,0,0,120258560
1890,1890,0,170,132,0,0,0,0,0,0,0,0,120258560
1891,1891,0,170,138,0,0,0,0,0,0,0,0,120258560
1892,1892,0,170,138,0,0,0,0,0,0,0,0,120258560
1893,1893,0,170,138,0,0,0,0,0,0,0,0,120258560
1894,1894,0,170,138,0,0,0,0,0,0,0,0,120258560
1895,1895,0,170,138,0,0,0,0,0,0,0,0,120258560
1896,1896,0,170,138,0,0,0,0,0,0,0,0,120258560
1897,1897,0,170,138,0,0,0,0,0,0,0,0,120258560
