Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],amp_d[8:0],amp_d_signed[7:0],mult_full__0[15:0],user_probe_0[8:0],amp_d_signed_avg[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,HEX,SIGNED,UNSIGNED
7500,7500,0,148,128,27,27,f322,-222,27
7501,7501,0,148,128,27,27,f322,-222,27
7502,7502,0,148,128,27,27,f322,-222,27
7503,7503,0,148,128,27,27,f322,-222,27
7504,7504,0,148,128,27,27,f322,-222,27
7505,7505,0,148,128,27,27,f322,-222,27
7506,7506,0,148,128,27,27,f322,-222,27
7507,7507,0,148,128,27,27,f307,-249,27
7508,7508,0,148,128,27,27,f307,-249,27
7509,7509,0,148,128,27,27,f307,-249,27
7510,7510,0,148,128,27,27,f307,-249,27
7511,7511,0,148,128,27,27,f307,-249,27
7512,7512,0,148,128,27,27,f307,-249,27
7513,7513,0,148,128,27,27,f307,-249,27
7514,7514,0,148,128,27,27,f307,-249,27
7515,7515,0,148,128,27,27,f307,-249,27
7516,7516,0,148,128,27,27,f307,-249,27
7517,7517,0,148,128,27,27,f307,-249,27
7518,7518,0,148,128,27,27,f307,-249,27
7519,7519,0,148,128,27,27,f307,-249,27
7520,7520,0,148,128,27,27,f307,-249,27
7521,7521,0,148,128,27,27,f307,-249,27
7522,7522,0,148,128,27,27,f307,-249,27
7523,7523,0,148,128,27,27,f307,-249,27
7524,7524,0,148,128,27,27,f307,-249,27
7525,7525,0,148,128,27,27,f307,-249,27
7526,7526,0,148,128,27,27,f307,-249,27
7527,7527,0,148,128,27,27,f2ec,-20,27
7528,7528,0,152,128,27,27,f2ec,-20,27
7529,7529,0,152,128,27,27,f2ec,-20,27
7530,7530,0,152,128,27,27,f2ec,-20,27
7531,7531,0,152,128,27,27,f2ec,-20,27
7532,7532,0,152,128,27,27,f2ec,-20,27
7533,7533,0,152,128,27,27,f2ec,-20,27
7534,7534,0,152,128,27,27,f2ec,-20,27
7535,7535,0,152,128,27,27,f2ec,-20,27
7536,7536,0,152,128,27,27,f2ec,-20,27
7537,7537,0,152,128,27,27,f2ec,-20,27
7538,7538,0,152,128,27,27,f2ec,-20,27
7539,7539,0,152,128,27,27,f2ec,-20,27
7540,7540,0,152,128,27,27,f2ec,-20,27
7541,7541,0,152,128,27,27,f2ec,-20,27
7542,7542,0,152,128,27,27,f2ec,-20,27
7543,7543,0,152,128,27,27,f2ec,-20,27
7544,7544,0,152,128,27,27,f2ec,-20,27
7545,7545,0,152,128,27,27,f2ec,-20,27
7546,7546,0,152,128,27,27,f2ec,-20,27
7547,7547,0,152,128,27,27,f2d1,-47,27
7548,7548,0,152,128,27,27,f2d1,-47,27
7549,7549,0,152,128,27,27,f2d1,-47,27
7550,7550,0,152,128,27,27,f2d1,-47,27
7551,7551,0,152,128,27,27,f2d1,-47,27
7552,7552,0,152,128,27,27,f2d1,-47,27
7553,7553,0,152,128,27,27,f2d1,-47,27
7554,7554,0,152,128,27,27,f2d1,-47,27
7555,7555,0,152,128,27,27,f2d1,-47,27
7556,7556,0,152,128,27,27,f2d1,-47,27
7557,7557,0,152,128,27,27,f2d1,-47,27
7558,7558,0,152,128,27,27,f2d1,-47,27
7559,7559,0,152,128,27,27,f2d1,-47,27
7560,7560,0,152,128,27,27,f2d1,-47,27
7561,7561,0,152,128,27,27,f2d1,-47,27
7562,7562,0,152,128,27,27,f2d1,-47,27
7563,7563,0,152,128,27,27,f2d1,-47,27
7564,7564,0,152,128,27,27,f2d1,-47,27
7565,7565,0,152,128,27,27,f2d1,-47,27
7566,7566,0,152,128,27,27,f2d1,-47,27
7567,7567,0,152,128,27,27,f2b6,-74,27
7568,7568,0,152,128,27,27,f2b6,-74,27
7569,7569,0,152,128,27,27,f2b6,-74,27
7570,7570,0,152,128,27,27,f2b6,-74,27
7571,7571,0,152,128,27,27,f2b6,-74,27
7572,7572,0,152,128,27,27,f2b6,-74,27
7573,7573,0,152,128,27,27,f2b6,-74,27
7574,7574,0,152,128,27,27,f2b6,-74,27
7575,7575,0,152,128,27,27,f2b6,-74,27
7576,7576,0,152,128,27,27,f2b6,-74,27
7577,7577,0,152,128,27,27,f2b6,-74,27
7578,7578,0,152,128,27,27,f2b6,-74,27
7579,7579,0,152,128,27,27,f2b6,-74,27
7580,7580,0,152,128,27,27,f2b6,-74,27
7581,7581,0,152,128,27,27,f2b6,-74,27
7582,7582,0,152,128,27,27,f2b6,-74,27
7583,7583,0,152,128,27,27,f2b6,-74,27
7584,7584,0,152,128,27,27,f2b6,-74,27
7585,7585,0,152,128,27,27,f2b6,-74,27
7586,7586,0,152,128,27,27,f2b6,-74,27
7587,7587,0,152,128,27,27,f2b6,-74,27
7588,7588,0,152,128,27,27,f2b6,-74,27
7589,7589,0,152,128,27,27,f2b6,-74,27
7590,7590,0,152,128,27,27,f2b6,-74,27
7591,7591,0,152,128,27,27,f2b6,-74,27
7592,7592,0,152,128,27,27,f2b6,-74,27
7593,7593,0,152,128,27,27,f2b6,-74,27
7594,7594,0,152,128,27,27,f2b6,-74,27
7595,7595,0,152,128,27,27,f2b6,-74,27
7596,7596,0,152,128,27,27,f2b6,-74,27
7597,7597,0,152,128,27,27,f2b6,-74,27
7598,7598,0,152,128,27,27,f2b6,-74,27
7599,7599,0,152,128,27,27,f2b6,-74,27
7600,7600,0,152,128,27,27,f2b6,-74,27
7601,7601,0,152,128,27,27,f2b6,-74,27
7602,7602,0,152,128,27,27,f2b6,-74,27
7603,7603,0,152,128,27,27,f2b6,-74,27
7604,7604,0,152,128,27,27,f2b6,-74,27
7605,7605,0,152,128,27,27,f2b6,-74,27
7606,7606,0,152,128,27,27,f2b6,-74,27
7607,7607,0,152,128,27,27,f2b6,-74,27
7608,7608,0,152,128,27,27,f2b6,-74,27
7609,7609,0,152,128,27,27,f2b6,-74,27
7610,7610,0,152,128,27,27,f2b6,-74,27
7611,7611,0,152,128,27,27,f2b6,-74,27
7612,7612,0,152,128,27,27,f2b6,-74,27
7613,7613,0,152,128,27,27,f2b6,-74,27
7614,7614,0,152,128,27,27,f2b6,-74,27
7615,7615,0,152,128,27,27,f2b6,-74,27
7616,7616,0,152,128,27,27,f2b6,-74,27
7617,7617,0,152,128,27,27,f2b6,-74,27
7618,7618,0,152,128,27,27,f2b6,-74,27
7619,7619,0,152,128,27,27,f2b6,-74,27
7620,7620,0,152,128,27,27,f2b6,-74,27
7621,7621,0,152,128,27,27,f2b6,-74,27
7622,7622,0,152,128,27,27,f2b6,-74,27
7623,7623,0,152,128,27,27,f2b6,-74,27
7624,7624,0,152,128,27,27,f2b6,-74,27
7625,7625,0,152,128,27,27,f2b6,-74,27
7626,7626,0,152,128,27,27,f2b6,-74,27
7627,7627,0,152,128,27,27,f2d1,-47,27
7628,7628,0,156,128,27,27,f2d1,-47,27
7629,7629,0,156,128,27,27,f2d1,-47,27
7630,7630,0,156,128,27,27,f2d1,-47,27
7631,7631,0,156,128,27,27,f2d1,-47,27
7632,7632,0,156,128,27,27,f2d1,-47,27
7633,7633,0,156,128,27,27,f2d1,-47,27
7634,7634,0,156,128,27,27,f2d1,-47,27
7635,7635,0,156,128,27,27,f2d1,-47,27
7636,7636,0,156,128,27,27,f2d1,-47,27
7637,7637,0,156,128,27,27,f2d1,-47,27
7638,7638,0,156,128,27,27,f2d1,-47,27
7639,7639,0,156,128,27,27,f2d1,-47,27
7640,7640,0,156,128,27,27,f2d1,-47,27
7641,7641,0,156,128,27,27,f2d1,-47,27
7642,7642,0,156,128,27,27,f2d1,-47,27
7643,7643,0,156,128,27,27,f2d1,-47,27
7644,7644,0,156,128,27,27,f2d1,-47,27
7645,7645,0,156,128,27,27,f2d1,-47,27
7646,7646,0,156,128,27,27,f2d1,-47,27
7647,7647,0,156,128,27,27,f2ec,-20,27
7648,7648,0,156,128,27,27,f2ec,-20,27
7649,7649,0,156,128,27,27,f2ec,-20,27
7650,7650,0,156,128,27,27,f2ec,-20,27
7651,7651,0,156,128,27,27,f2ec,-20,27
7652,7652,0,156,128,27,27,f2ec,-20,27
7653,7653,0,156,128,27,27,f2ec,-20,27
7654,7654,0,156,128,27,27,f2ec,-20,27
7655,7655,0,156,128,27,27,f2ec,-20,27
7656,7656,0,156,128,27,27,f2ec,-20,27
7657,7657,0,156,128,27,27,f2ec,-20,27
7658,7658,0,156,128,27,27,f2ec,-20,27
7659,7659,0,156,128,27,27,f2ec,-20,27
7660,7660,0,156,128,27,27,f2ec,-20,27
7661,7661,0,156,128,27,27,f2ec,-20,27
7662,7662,0,156,128,27,27,f2ec,-20,27
7663,7663,0,156,128,27,27,f2ec,-20,27
7664,7664,0,156,128,27,27,f2ec,-20,27
7665,7665,0,156,128,27,27,f2ec,-20,27
7666,7666,0,156,128,27,27,f2ec,-20,27
7667,7667,0,156,128,27,27,f307,-249,27
7668,7668,0,156,128,27,27,f307,-249,27
7669,7669,0,156,128,27,27,f307,-249,27
7670,7670,0,156,128,27,27,f307,-249,27
7671,7671,0,156,128,27,27,f307,-249,27
7672,7672,0,156,128,27,27,f307,-249,27
7673,7673,0,156,128,27,27,f307,-249,27
7674,7674,0,156,128,27,27,f307,-249,27
7675,7675,0,156,128,27,27,f307,-249,27
7676,7676,0,156,128,27,27,f307,-249,27
7677,7677,0,156,128,27,27,f307,-249,27
7678,7678,0,156,128,27,27,f307,-249,27
7679,7679,0,156,128,27,27,f307,-249,27
7680,7680,0,156,128,27,27,f307,-249,27
7681,7681,0,156,128,27,27,f307,-249,27
7682,7682,0,156,128,27,27,f307,-249,27
7683,7683,0,156,128,27,27,f307,-249,27
7684,7684,0,156,128,27,27,f307,-249,27
7685,7685,0,156,128,27,27,f307,-249,27
7686,7686,0,156,128,27,27,f307,-249,27
7687,7687,0,156,128,27,27,f322,-222,27
7688,7688,0,156,128,27,27,f322,-222,27
7689,7689,0,156,128,27,27,f322,-222,27
7690,7690,0,156,128,27,27,f322,-222,27
7691,7691,0,156,128,27,27,f322,-222,27
7692,7692,0,156,128,27,27,f322,-222,27
7693,7693,0,156,128,27,27,f322,-222,27
7694,7694,0,156,128,27,27,f322,-222,27
7695,7695,0,156,128,27,27,f322,-222,27
7696,7696,0,156,128,27,27,f322,-222,27
7697,7697,0,156,128,27,27,f322,-222,27
7698,7698,0,156,128,27,27,f322,-222,27
7699,7699,0,156,128,27,27,f322,-222,27
7700,7700,0,156,128,27,27,f322,-222,27
7701,7701,0,156,128,27,27,f322,-222,27
7702,7702,0,156,128,27,27,f322,-222,27
7703,7703,0,156,128,27,27,f322,-222,27
7704,7704,0,156,128,27,27,f322,-222,27
7705,7705,0,156,128,27,27,f322,-222,27
7706,7706,0,156,128,27,27,f322,-222,27
7707,7707,0,156,128,27,27,f358,-168,27
7708,7708,0,156,128,27,27,f358,-168,27
7709,7709,0,156,128,27,27,f358,-168,27
7710,7710,0,156,128,27,27,f358,-168,27
7711,7711,0,156,128,27,27,f358,-168,27
7712,7712,0,156,128,27,27,f358,-168,27
7713,7713,0,156,128,27,27,f358,-168,27
7714,7714,0,156,128,27,27,f358,-168,27
7715,7715,0,156,128,27,27,f358,-168,27
7716,7716,0,156,128,27,27,f358,-168,27
7717,7717,0,156,128,27,27,f358,-168,27
7718,7718,0,156,128,27,27,f358,-168,27
7719,7719,0,156,128,27,27,f358,-168,27
7720,7720,0,156,128,27,27,f358,-168,27
7721,7721,0,156,128,27,27,f358,-168,27
7722,7722,0,156,128,27,27,f358,-168,27
7723,7723,0,156,128,27,27,f358,-168,27
7724,7724,0,156,128,27,27,f358,-168,27
7725,7725,0,156,128,27,27,f358,-168,27
7726,7726,0,156,128,27,27,f358,-168,27
7727,7727,0,156,128,27,27,f38e,-114,27
7728,7728,0,161,128,27,27,f38e,-114,27
7729,7729,0,161,128,27,27,f38e,-114,27
7730,7730,0,161,128,27,27,f38e,-114,27
7731,7731,0,161,128,27,27,f38e,-114,27
7732,7732,0,161,128,27,27,f38e,-114,27
7733,7733,0,161,128,27,27,f38e,-114,27
7734,7734,0,161,128,27,27,f38e,-114,27
7735,7735,0,161,128,27,27,f38e,-114,27
7736,7736,0,161,128,27,27,f38e,-114,27
7737,7737,0,161,128,27,27,f38e,-114,27
7738,7738,0,161,128,27,27,f38e,-114,27
7739,7739,0,161,128,27,27,f38e,-114,27
7740,7740,0,161,128,27,27,f38e,-114,27
7741,7741,0,161,128,27,27,f38e,-114,27
7742,7742,0,161,128,27,27,f38e,-114,27
7743,7743,0,161,128,27,27,f38e,-114,27
7744,7744,0,161,128,27,27,f38e,-114,27
7745,7745,0,161,128,27,27,f38e,-114,27
7746,7746,0,161,128,27,27,f38e,-114,27
7747,7747,0,161,128,27,27,f3c4,-60,27
7748,7748,0,161,128,27,27,f3c4,-60,27
7749,7749,0,161,128,27,27,f3c4,-60,27
7750,7750,0,161,128,27,27,f3c4,-60,27
7751,7751,0,161,128,27,27,f3c4,-60,27
7752,7752,0,161,128,27,27,f3c4,-60,27
7753,7753,0,161,128,27,27,f3c4,-60,27
7754,7754,0,161,128,27,27,f3c4,-60,27
7755,7755,0,161,128,27,27,f3c4,-60,27
7756,7756,0,161,128,27,27,f3c4,-60,27
7757,7757,0,161,128,27,27,f3c4,-60,27
7758,7758,0,161,128,27,27,f3c4,-60,27
7759,7759,0,161,128,27,27,f3c4,-60,27
7760,7760,0,161,128,27,27,f3c4,-60,27
7761,7761,0,161,128,27,27,f3c4,-60,27
7762,7762,0,161,128,27,27,f3c4,-60,27
7763,7763,0,161,128,27,27,f3c4,-60,27
7764,7764,0,161,128,27,27,f3c4,-60,27
7765,7765,0,161,128,27,27,f3c4,-60,27
7766,7766,0,161,128,27,27,f3c4,-60,27
7767,7767,0,161,128,27,27,f415,-235,27
7768,7768,0,161,128,27,27,f415,-235,27
7769,7769,0,161,128,27,27,f415,-235,27
7770,7770,0,161,128,27,27,f415,-235,27
7771,7771,0,161,128,27,27,f415,-235,27
7772,7772,0,161,128,27,27,f415,-235,27
7773,7773,0,161,128,27,27,f415,-235,27
7774,7774,0,161,128,27,27,f415,-235,27
7775,7775,0,161,128,27,27,f415,-235,27
7776,7776,0,161,128,27,27,f415,-235,27
7777,7777,0,161,128,27,27,f415,-235,27
7778,7778,0,161,128,27,27,f415,-235,27
7779,7779,0,161,128,27,27,f415,-235,27
7780,7780,0,161,128,27,27,f415,-235,27
7781,7781,0,161,128,27,27,f415,-235,27
7782,7782,0,161,128,27,27,f415,-235,27
7783,7783,0,161,128,27,27,f415,-235,27
7784,7784,0,161,128,27,27,f415,-235,27
7785,7785,0,161,128,27,27,f415,-235,27
7786,7786,0,161,128,27,27,f415,-235,27
7787,7787,0,161,128,27,27,f466,-154,27
7788,7788,0,161,128,27,27,f466,-154,27
7789,7789,0,161,128,27,27,f466,-154,27
7790,7790,0,161,128,27,27,f466,-154,27
7791,7791,0,161,128,27,27,f466,-154,27
7792,7792,0,161,128,27,27,f466,-154,27
7793,7793,0,161,128,27,27,f466,-154,27
7794,7794,0,161,128,27,27,f466,-154,27
7795,7795,0,161,128,27,27,f466,-154,27
7796,7796,0,161,128,27,27,f466,-154,27
7797,7797,0,161,128,27,27,f466,-154,27
7798,7798,0,161,128,27,27,f466,-154,27
7799,7799,0,161,128,27,27,f466,-154,27
7800,7800,0,161,128,27,27,f466,-154,27
7801,7801,0,161,128,27,27,f466,-154,27
7802,7802,0,161,128,27,27,f466,-154,27
7803,7803,0,161,128,27,27,f466,-154,27
7804,7804,0,161,128,27,27,f466,-154,27
7805,7805,0,161,128,27,27,f466,-154,27
7806,7806,0,161,128,27,27,f466,-154,27
7807,7807,0,161,128,27,27,f4b7,-73,27
7808,7808,0,161,128,27,27,f4b7,-73,27
7809,7809,0,161,128,27,27,f4b7,-73,27
7810,7810,0,161,128,27,27,f4b7,-73,27
7811,7811,0,161,128,27,27,f4b7,-73,27
7812,7812,0,161,128,27,27,f4b7,-73,27
7813,7813,0,161,128,27,27,f4b7,-73,27
7814,7814,0,161,128,27,27,f4b7,-73,27
7815,7815,0,161,128,27,27,f4b7,-73,27
7816,7816,0,161,128,27,27,f4b7,-73,27
7817,7817,0,161,128,27,27,f4b7,-73,27
7818,7818,0,161,128,27,27,f4b7,-73,27
7819,7819,0,161,128,27,27,f4b7,-73,27
7820,7820,0,161,128,27,27,f4b7,-73,27
7821,7821,0,161,128,27,27,f4b7,-73,27
7822,7822,0,161,128,27,27,f4b7,-73,27
7823,7823,0,161,128,27,27,f4b7,-73,27
7824,7824,0,161,128,27,27,f4b7,-73,27
7825,7825,0,161,128,27,27,f4b7,-73,27
7826,7826,0,161,128,27,27,f4b7,-73,27
7827,7827,0,161,128,27,27,f508,-248,27
7828,7828,0,164,128,27,27,f508,-248,27
7829,7829,0,164,128,27,27,f508,-248,27
7830,7830,0,164,128,27,27,f508,-248,27
7831,7831,0,164,128,27,27,f508,-248,27
7832,7832,0,164,128,27,27,f508,-248,27
7833,7833,0,164,128,27,27,f508,-248,27
7834,7834,0,164,128,27,27,f508,-248,27
7835,7835,0,164,128,27,27,f508,-248,27
7836,7836,0,164,128,27,27,f508,-248,27
7837,7837,0,164,128,27,27,f508,-248,27
7838,7838,0,164,128,27,27,f508,-248,27
7839,7839,0,164,128,27,27,f508,-248,27
7840,7840,0,164,128,27,27,f508,-248,27
7841,7841,0,164,128,27,27,f508,-248,27
7842,7842,0,164,128,27,27,f508,-248,27
7843,7843,0,164,128,27,27,f508,-248,27
7844,7844,0,164,128,27,27,f508,-248,27
7845,7845,0,164,128,27,27,f508,-248,27
7846,7846,0,164,128,27,27,f508,-248,27
7847,7847,0,164,128,27,27,f574,-140,27
7848,7848,0,164,128,27,27,f574,-140,27
7849,7849,0,164,128,27,27,f574,-140,27
7850,7850,0,164,128,27,27,f574,-140,27
7851,7851,0,164,128,27,27,f574,-140,27
7852,7852,0,164,128,27,27,f574,-140,27
7853,7853,0,164,128,27,27,f574,-140,27
7854,7854,0,164,128,27,27,f574,-140,27
7855,7855,0,164,128,27,27,f574,-140,27
7856,7856,0,164,128,27,27,f574,-140,27
7857,7857,0,164,128,27,27,f574,-140,27
7858,7858,0,164,128,27,27,f574,-140,27
7859,7859,0,164,128,27,27,f574,-140,27
7860,7860,0,164,128,27,27,f574,-140,27
7861,7861,0,164,128,27,27,f574,-140,27
7862,7862,0,164,128,27,27,f574,-140,27
7863,7863,0,164,128,27,27,f574,-140,27
7864,7864,0,164,128,27,27,f574,-140,27
7865,7865,0,164,128,27,27,f574,-140,27
7866,7866,0,164,128,27,27,f574,-140,27
7867,7867,0,164,128,27,27,f5e0,-32,27
7868,7868,0,164,128,27,27,f5e0,-32,27
7869,7869,0,164,128,27,27,f5e0,-32,27
7870,7870,0,164,128,27,27,f5e0,-32,27
7871,7871,0,164,128,27,27,f5e0,-32,27
7872,7872,0,164,128,27,27,f5e0,-32,27
7873,7873,0,164,128,27,27,f5e0,-32,27
7874,7874,0,164,128,27,27,f5e0,-32,27
7875,7875,0,164,128,27,27,f5e0,-32,27
7876,7876,0,164,128,27,27,f5e0,-32,27
7877,7877,0,164,128,27,27,f5e0,-32,27
7878,7878,0,164,128,27,27,f5e0,-32,27
7879,7879,0,164,128,27,27,f5e0,-32,27
7880,7880,0,164,128,27,27,f5e0,-32,27
7881,7881,0,164,128,27,27,f5e0,-32,27
7882,7882,0,164,128,27,27,f5e0,-32,27
7883,7883,0,164,128,27,27,f5e0,-32,27
7884,7884,0,164,128,27,27,f5e0,-32,27
7885,7885,0,164,128,27,27,f5e0,-32,27
7886,7886,0,164,128,27,27,f5e0,-32,27
7887,7887,0,164,128,27,27,f64c,-180,27
7888,7888,0,164,128,27,27,f64c,-180,27
7889,7889,0,164,128,27,27,f64c,-180,27
7890,7890,0,164,128,27,27,f64c,-180,27
7891,7891,0,164,128,27,27,f64c,-180,27
7892,7892,0,164,128,27,27,f64c,-180,27
7893,7893,0,164,128,27,27,f64c,-180,27
7894,7894,0,164,128,27,27,f64c,-180,27
7895,7895,0,164,128,27,27,f64c,-180,27
7896,7896,0,164,128,27,27,f64c,-180,27
7897,7897,0,164,128,27,27,f64c,-180,27
7898,7898,0,164,128,27,27,f64c,-180,27
7899,7899,0,164,128,27,27,f64c,-180,27
7900,7900,0,164,128,27,27,f64c,-180,27
7901,7901,0,164,128,27,27,f64c,-180,27
7902,7902,0,164,128,27,27,f64c,-180,27
7903,7903,0,164,128,27,27,f64c,-180,27
7904,7904,0,164,128,27,27,f64c,-180,27
7905,7905,0,164,128,27,27,f64c,-180,27
7906,7906,0,164,128,27,27,f64c,-180,27
7907,7907,0,164,128,27,27,f6b8,-72,27
7908,7908,0,164,128,27,27,f6b8,-72,27
7909,7909,0,164,128,27,27,f6b8,-72,27
7910,7910,0,164,128,27,27,f6b8,-72,27
7911,7911,0,164,128,27,27,f6b8,-72,27
7912,7912,0,164,128,27,27,f6b8,-72,27
7913,7913,0,164,128,27,27,f6b8,-72,27
7914,7914,0,164,128,27,27,f6b8,-72,27
7915,7915,0,164,128,27,27,f6b8,-72,27
7916,7916,0,164,128,27,27,f6b8,-72,27
7917,7917,0,164,128,27,27,f6b8,-72,27
7918,7918,0,164,128,27,27,f6b8,-72,27
7919,7919,0,164,128,27,27,f6b8,-72,27
7920,7920,0,164,128,27,27,f6b8,-72,27
7921,7921,0,164,128,27,27,f6b8,-72,27
7922,7922,0,164,128,27,27,f6b8,-72,27
7923,7923,0,164,128,27,27,f6b8,-72,27
7924,7924,0,164,128,27,27,f6b8,-72,27
7925,7925,0,164,128,27,27,f6b8,-72,27
7926,7926,0,164,128,27,27,f6b8,-72,27
7927,7927,0,164,128,27,27,f73f,-193,27
7928,7928,0,165,128,27,27,f73f,-193,27
7929,7929,0,165,128,27,27,f73f,-193,27
7930,7930,0,165,128,27,27,f73f,-193,27
7931,7931,0,165,128,27,27,f73f,-193,27
7932,7932,0,165,128,27,27,f73f,-193,27
7933,7933,0,165,128,27,27,f73f,-193,27
7934,7934,0,165,128,27,27,f73f,-193,27
7935,7935,0,165,128,27,27,f73f,-193,27
7936,7936,0,165,128,27,27,f73f,-193,27
7937,7937,0,165,128,27,27,f73f,-193,27
7938,7938,0,165,128,27,27,f73f,-193,27
7939,7939,0,165,128,27,27,f73f,-193,27
7940,7940,0,165,128,27,27,f73f,-193,27
7941,7941,0,165,128,27,27,f73f,-193,27
7942,7942,0,165,128,27,27,f73f,-193,27
7943,7943,0,165,128,27,27,f73f,-193,27
7944,7944,0,165,128,27,27,f73f,-193,27
7945,7945,0,165,128,27,27,f73f,-193,27
7946,7946,0,165,128,27,27,f73f,-193,27
7947,7947,0,165,128,27,27,f7fc,-4,27
7948,7948,0,165,128,27,27,f7fc,-4,27
7949,7949,0,165,128,27,27,f7fc,-4,27
7950,7950,0,165,128,27,27,f7fc,-4,27
7951,7951,0,165,128,27,27,f7fc,-4,27
7952,7952,0,165,128,27,27,f7fc,-4,27
7953,7953,0,165,128,27,27,f7fc,-4,27
7954,7954,0,165,128,27,27,f7fc,-4,27
7955,7955,0,165,128,27,27,f7fc,-4,27
7956,7956,0,165,128,27,27,f7fc,-4,27
7957,7957,0,165,128,27,27,f7fc,-4,27
7958,7958,0,165,128,27,27,f7fc,-4,27
7959,7959,0,165,128,27,27,f7fc,-4,27
7960,7960,0,165,128,27,27,f7fc,-4,27
7961,7961,0,165,128,27,27,f7fc,-4,27
7962,7962,0,165,128,27,27,f7fc,-4,27
7963,7963,0,165,128,27,27,f7fc,-4,27
7964,7964,0,165,128,27,27,f7fc,-4,27
7965,7965,0,165,128,27,27,f7fc,-4,27
7966,7966,0,165,128,27,27,f7fc,-4,27
7967,7967,0,165,128,27,27,f883,-125,27
7968,7968,0,165,128,27,27,f883,-125,27
7969,7969,0,165,128,27,27,f883,-125,27
7970,7970,0,165,128,27,27,f883,-125,27
7971,7971,0,165,128,27,27,f883,-125,27
7972,7972,0,165,128,27,27,f883,-125,27
7973,7973,0,165,128,27,27,f883,-125,27
7974,7974,0,165,128,27,27,f883,-125,27
7975,7975,0,165,128,27,27,f883,-125,27
7976,7976,0,165,128,27,27,f883,-125,27
7977,7977,0,165,128,27,27,f883,-125,27
7978,7978,0,165,128,27,27,f883,-125,27
7979,7979,0,165,128,27,27,f883,-125,27
7980,7980,0,165,128,27,27,f883,-125,27
7981,7981,0,165,128,27,27,f883,-125,27
7982,7982,0,165,128,27,27,f883,-125,27
7983,7983,0,165,128,27,27,f883,-125,27
7984,7984,0,165,128,27,27,f883,-125,27
7985,7985,0,165,128,27,27,f883,-125,27
7986,7986,0,165,128,27,27,f883,-125,27
7987,7987,0,165,128,27,27,f90a,-246,27
7988,7988,0,165,128,27,27,f90a,-246,27
7989,7989,0,165,128,27,27,f90a,-246,27
7990,7990,0,165,128,27,27,f90a,-246,27
7991,7991,0,165,128,27,27,f90a,-246,27
7992,7992,0,165,128,27,27,f90a,-246,27
7993,7993,0,165,128,27,27,f90a,-246,27
7994,7994,0,165,128,27,27,f90a,-246,27
7995,7995,0,165,128,27,27,f90a,-246,27
7996,7996,0,165,128,27,27,f90a,-246,27
7997,7997,0,165,128,27,27,f90a,-246,27
7998,7998,0,165,128,27,27,f90a,-246,27
7999,7999,0,165,128,27,27,f90a,-246,27
8000,8000,0,165,128,27,27,f90a,-246,27
8001,8001,0,165,128,27,27,f90a,-246,27
8002,8002,0,165,128,27,27,f90a,-246,27
8003,8003,0,165,128,27,27,f90a,-246,27
8004,8004,0,165,128,27,27,f90a,-246,27
8005,8005,0,165,128,27,27,f90a,-246,27
8006,8006,0,165,128,27,27,f90a,-246,27
8007,8007,0,165,128,27,27,f991,-111,27
8008,8008,0,165,128,27,27,f991,-111,27
8009,8009,0,165,128,27,27,f991,-111,27
8010,8010,0,165,128,27,27,f991,-111,27
8011,8011,0,165,128,27,27,f991,-111,27
8012,8012,0,165,128,27,27,f991,-111,27
8013,8013,0,165,128,27,27,f991,-111,27
8014,8014,0,165,128,27,27,f991,-111,27
8015,8015,0,165,128,27,27,f991,-111,27
8016,8016,0,165,128,27,27,f991,-111,27
8017,8017,0,165,128,27,27,f991,-111,27
8018,8018,0,165,128,27,27,f991,-111,27
8019,8019,0,165,128,27,27,f991,-111,27
8020,8020,0,165,128,27,27,f991,-111,27
8021,8021,0,165,128,27,27,f991,-111,27
8022,8022,0,165,128,27,27,f991,-111,27
8023,8023,0,165,128,27,27,f991,-111,27
8024,8024,0,165,128,27,27,f991,-111,27
8025,8025,0,165,128,27,27,f991,-111,27
8026,8026,0,165,128,27,27,f991,-111,27
8027,8027,0,165,128,27,27,fa33,-205,27
8028,8028,0,164,128,27,27,fa33,-205,27
8029,8029,0,164,128,27,27,fa33,-205,27
8030,8030,0,164,128,27,27,fa33,-205,27
8031,8031,0,164,128,27,27,fa33,-205,27
8032,8032,0,164,128,27,27,fa33,-205,27
8033,8033,0,164,128,27,27,fa33,-205,27
8034,8034,0,164,128,27,27,fa33,-205,27
8035,8035,0,164,128,27,27,fa33,-205,27
8036,8036,0,164,128,27,27,fa33,-205,27
8037,8037,0,164,128,27,27,fa33,-205,27
8038,8038,0,164,128,27,27,fa33,-205,27
8039,8039,0,164,128,27,27,fa33,-205,27
8040,8040,0,164,128,27,27,fa33,-205,27
8041,8041,0,164,128,27,27,fa33,-205,27
8042,8042,0,164,128,27,27,fa33,-205,27
8043,8043,0,164,128,27,27,fa33,-205,27
8044,8044,0,164,128,27,27,fa33,-205,27
8045,8045,0,164,128,27,27,fa33,-205,27
8046,8046,0,164,128,27,27,fa33,-205,27
8047,8047,0,164,128,27,27,faba,-70,27
8048,8048,0,164,128,27,27,faba,-70,27
8049,8049,0,164,128,27,27,faba,-70,27
8050,8050,0,164,128,27,27,faba,-70,27
